,date,username,tweet,hashtags,nlikes,nreplies,nretweets,timezone,place,geo
10,2020-06-05 16:55:55,JunkerAnna,I tried to get a good vantage point of the crowd. We’re just over a half hour away from the official start of the protest at #ableg #blm #blacklivesmatter pic.twitter.com/QON0te4waU,"['#ableg', '#blm', '#blacklivesmatter']",24,1,4,PDT,,
11,2020-06-05 16:55:53,BradyStrachan,Some powerful stories being shared at the Kelowna #BLM protest that’s on right now. Like this one.  pic.twitter.com/Jmk71wyXWy,['#blm'],27,3,6,PDT,,
12,2020-06-05 16:54:39,BelterJordan,"My real question to you as an alumni is, why wasn’t this done years ago? There were protests YEARS ago and you didn’t enact a change. As far as I’m concerned you’re just jumping on the bandwagon so you don’t lose support as a University. #correctmeifiamwrong #UO #BLM","['#correctmeifiamwrong', '#uo', '#blm']",88,1,4,PDT,,
13,2020-06-05 16:54:20,Tim_Banks,Proud of my son and his girlfriend and all those who attended the BLM parade in Charlottetown today @ChtownPE #blacklivesmatters #blm #friendsmatter,"['#blacklivesmatters', '#blm', '#friendsmatter']",43,2,2,PDT,,
14,2020-06-05 16:54:03,MakaylaPhillips,"I pray you’ll be our eyes, and watch us where we go, help us to be wise in times when we don’t know. Let this be our prayer when we lose our way, lead us to a place, guide us with your grace, to a place where we’ll be safe.  #weareallgodschildren #seeonlylove #nohate #BLM  pic.twitter.com/2oqaMKAAUN","['#weareallgodschildren', '#seeonlylove', '#nohate', '#blm']",163,8,17,PDT,,
15,2020-06-05 16:53:43,McGeeUpland,Even College Board had a better response to the #BLM movement than @UplandPD_Chief . I guess he will only respond to messages if you call him a moron so he can screenshot it like he did on his feed yesterday. I would love a sit down civil discourse w you chief. Let’s heal Upland. https://twitter.com/AP_Trevor/status/1269035698503536640 …,['#blm'],36,1,6,PDT,,
16,2020-06-05 16:53:28,_arw_,Thank you @Mapbox for the quick update on the satellite images in DC. The #BLM street mural is fantastic.  pic.twitter.com/EIHW3p82cs,['#blm'],12,1,0,PDT,,
17,2020-06-05 16:53:08,KINGSLEYxo,"So proud of Ottawa and all the love that came together today! All the young people who showed up and stood up... You are the revolution and the change this world needs ✊🏾✊🏽✊🏼✊✊🏻
#ottawaprotest #blmottawa #blacklivesmattercanada #BLM","['#ottawaprotest', '#blmottawa', '#blacklivesmattercanada', '#blm']",20,0,4,PDT,,
18,2020-06-05 16:53:02,ONEY3AR,"i will be holding off on releasing music due to recent events, in the meantime i advise my fans to continue supporting the BLM movement. #BLM",['#blm'],20,1,2,PDT,,
19,2020-06-05 16:52:22,SKomadinaGlobal,"Thw crowd has gotten a lot bigger, more people are making their way down the hill to join. #blm @GlobalEdmonton #yeg pic.twitter.com/sbWQqQXFBx","['#blm', '#yeg']",32,3,9,PDT,,
20,2020-06-05 16:51:56,punechii,TMRW MORNING MLK PLAZA STOCKTON CA KEEP COMING OUT OR COME OUT IF YOU HAVENT ALREADY ITS NEVER TO LATE THRS STILL A FIGHT TO FIGHT . #BLM  pic.twitter.com/pJdOkMLppD,['#blm'],31,1,31,PDT,,
21,2020-06-05 16:51:38,annieelarry,"We are BLACK because of our color and we are BLACK because where there’s injustice, all they see is BLACK not African or African American. All they see is NEGRO, NOIR, ASWAD, BLACK and if we don’t unite, we’d forever be known as the “MINORITY”. 
#BLM
 https://youtu.be/DWR4ZXckXEE  pic.twitter.com/lfm3iT8pi5",['#blm'],35,0,11,PDT,,
22,2020-06-05 16:51:33,aviendha___,"I'm so glad that #BLM is a thing. Members of my family are educating themselves on the plight of black ppl, something which they failed to recognize b4. Now that we are all gaining more awareness, things r going to change. No black person will ever wish that they were not black.",['#blm'],8,0,1,PDT,,
23,2020-06-05 16:51:25,DantoniSal,"Fact: 89% of black victims of homicide last year, were committed by other blacks. #BLM?",['#blm'],65,7,46,PDT,,
24,2020-06-05 16:51:23,erinstewartct,"If there was ever a time to put partisanship aside, this is it. I proudly added my name to President Obama’s mayor’s pledge @MBK_Alliance #BLM #newbritain","['#blm', '#newbritain']",215,13,23,PDT,,
25,2020-06-05 16:51:09,derek_ddavis,Moving up Franklin Arterial now. #BLM #Portlandmaine #protest pic.twitter.com/AjDYHrbSdl,"['#blm', '#portlandmaine', '#protest']",25,3,8,PDT,,
26,2020-06-05 16:50:27,drjotengii,"#BreonnaTaylor should be here celebrating her birthday. 

Even our radical social movements are afflicted by sexism, along w/ heterosexism & cisgenderism. The erasure of Black women, Black queer folx, and Black trans folx is unacceptable in seeking justice.

Justice for all. #BLM","['#breonnataylor', '#blm']",24,0,6,PDT,,
27,2020-06-05 16:50:16,EdanClay,"If you go hang baby products on Trump's #babygate, take a picture and DM me so I can retweet it. Hey @rosie, are you in? 😂
#BLM #BlackLivesMatter https://twitter.com/EdanClay/status/1269039748250771456 …","['#babygate', '#blm', '#blacklivesmatter']",148,5,80,PDT,,
28,2020-06-05 16:49:42,JamManK9,"Home safe. Thankfully it was peaceful and beautiful. But national guard, state police, and local police came out in full force to ""protect the battle space."" didn't know the war zone was the panera bread at Providence Place Mall... 😕 #BLM #feelinginspired pic.twitter.com/KxW5BVMFQP","['#blm', '#feelinginspired']",752,13,28,PDT,,
29,2020-06-05 16:49:11,tgwn11,How quickly we moved on from #FlattenTheCurve #StayAtHome. The pandemic was supposed to be the biggest crisis of our lifetime. It is Orwellian how we shifted so fast from #Covid19 to #BLM. Was there ever a pandemic?,"['#flattenthecurve', '#stayathome', '#covid19', '#blm']",23,1,6,PDT,,
30,2020-06-05 16:49:05,dennyking,Thank you to the Black Cultural Society of PEI for organizing a peaceful event this evening in Charlottetown. Now is a time for listening and growth. Our Island succeeds when we all stand together #BLM  pic.twitter.com/DNjaIw2ota,['#blm'],197,7,17,PDT,,
31,2020-06-05 16:48:43,EllenKuwana,The stick didn’t last long...#BLM ⁦@KING5Seattle⁩ ⁦@RavennaBlog⁩ ⁦@ravennabryant⁩ #Seattle #seattlescanner pic.twitter.com/UFm3RTWVtb,"['#blm', '#seattle', '#seattlescanner']",16,1,2,PDT,,
32,2020-06-05 16:48:43,akaWACA,"See you on the streets Melbourne and Sydney. Wear a mask, keep ur distance and watch out for each other. Stop black deaths in custody! #blaklivesmatter #blacklivesmatter #blm #solidarity pic.twitter.com/O0deRS1MMu","['#blaklivesmatter', '#blacklivesmatter', '#blm', '#solidarity']",18,0,15,PDT,,
33,2020-06-05 16:48:03,AnarchistGeog,"Lucy Parsons was a leading figure in American anarchism. Born a slave near Waco, Texas, she rose to fame when her husband was executed in the Haymarket affair. She was the only woman to address the founding convention of the IWW. #BlackLivesMatter #BLM
 https://www.blackpast.org/african-american-history/1886-lucy-parsons-i-am-anarchist/ …","['#blacklivesmatter', '#blm']",33,0,3,PDT,,
34,2020-06-05 16:47:43,danny9956,As a person you have the birthright to be both seen and heard. It’s a basic human right!🗣✊🏽✊🏾✊🏿 #BLM  pic.twitter.com/Ciz232KPWS,['#blm'],54,2,24,PDT,,
35,2020-06-05 16:47:43,ChzzyFryz,"Just  hit $750!!!

Stop by if you can 💜
#BLM #BlackLivesMatter 
Let's gooooooooo pic.twitter.com/RlHU6ZhGnE","['#blm', '#blacklivesmatter']",40,3,4,PDT,,
36,2020-06-05 16:47:34,epappacoda,"Prayer vigil for George Floyd and #BLM in Tavares, Florida starts with an 8 minute 46 second moment of silence.  pic.twitter.com/Z6zVsPEjb5",['#blm'],13,1,2,PDT,,
37,2020-06-05 16:47:29,derek_ddavis,Jasmine Jackson of Bridgton stands in front of the Portland Police Headquarters on Friday during a Black Lives Matter protest. #BLM #protest #portlandmaine pic.twitter.com/foBKrUEdMX,"['#blm', '#protest', '#portlandmaine']",31,2,6,PDT,,
38,2020-06-05 16:47:27,gregsalyersjr,It’s all about race. No more about a mans character. #BLM and supporters have managed to erase the very principle MLK marched for.,['#blm'],33,0,8,PDT,,
39,2020-06-05 16:47:11,Betsyalper,Black Lives Matter Providence #BLM #blacklivesmatter #NoJusticeNoPeace pic.twitter.com/Jkdqsnf151,"['#blm', '#blacklivesmatter', '#nojusticenopeace']",13,0,5,PDT,,
40,2020-06-05 16:47:08,jcfphotog,"About 3,000 protesters take a knee for 8 minutes and 46 seconds at the corner of Hopyard Road and Valley Ave during a Black Lives Matter protest in Pleasanton, Calif., on Friday, June 5, 2020. #GeorgeFloyd #protest #pleasanton #blm #blacklivesmatter #ICantBreathe #SayTheirNames pic.twitter.com/YoTqBFybar","['#georgefloyd', '#protest', '#pleasanton', '#blm', '#blacklivesmatter', '#icantbreathe', '#saytheirnames']",1094,18,259,PDT,,
41,2020-06-05 16:46:48,SquirtG14,i got to protest today and i feel pretty amazing. i did my part. u can 2. #BLM #Peacefulprotest,"['#blm', '#peacefulprotest']",11,1,1,PDT,,
42,2020-06-05 16:46:20,SalamBeahMD,"The work is not finished. Looking for what to do next?  https://tinyurl.com/UCLA-BLM  Resources compiled by our 2nd year @dgsomucla medical students!! Take action! Read, listen, vote. #BLM #WhiteCoatsForBlackLives","['#blm', '#whitecoatsforblacklives']",22,1,13,PDT,,
43,2020-06-05 16:46:09,forbiddenXIII,"Everyone who sees this, please retweet this. #BLM. Truest thing I’ve seen today.  pic.twitter.com/6aBA4pb9Af",['#blm'],22,1,22,PDT,,
44,2020-06-05 16:46:07,David_Leavitt,Large crowd gathering outside police station #protest #justiceforbreonna #blm #blacklivesmatter #providence https://www.pscp.tv/w/cal_Pzk3ODA1NzB8MU95S0FZakxhYW5LYrWf9P0v2wtcN-AOGQz1SkuIxvizdVBiGoKlVeWktA1w …,"['#protest', '#justiceforbreonna', '#blm', '#blacklivesmatter', '#providence']",129,4,37,PDT,,
45,2020-06-05 16:45:31,DuncGold,"Easily over 1,000 people here at Phoenix Park in Eau Claire supporting the #BLM movement. @boniver just spoke and they will march for peace here shortly. pic.twitter.com/6UVw2JHs3y",['#blm'],26,1,7,PDT,,
46,2020-06-05 16:45:19,espetrilla,"I am calling upon @TempleUniv and @dphietemple for the immediate removal of @peyton_mulder due to her racist remarks and behavior dating as far back as middle school. As the #BLM movement continues to grow in popularity, I hope this post will reach the appropriate faculty 1/?",['#blm'],29,35,15,PDT,,
47,2020-06-05 16:44:58,DrMarisaGFranco,"If you're not talking about race at work, then your workplace isn't inclusive. Our status quo is racism, and to be inclusive, workplaces need to swim upstream to counteract this. 

Here are some actionable steps: 
#BLM",['#blm'],37,1,7,PDT,,
48,2020-06-05 16:43:56,theorion_news,"Happening now, over 200 protestors have already shown up in support of the Black Lives Matter movement in Chico City Plaza #BLM #Chico pic.twitter.com/Gvlx6v5Ha9 – at Chico City Plaza","['#blm', '#chico']",20,1,3,PDT,Chico City Plaza,
49,2020-06-05 16:43:54,eLawAlliance,"Everyday and especially today, we are offering free legal information and advice. If you are arrested during today’s protest call us for assistance 780-665-4955. #yeg #BLM","['#yeg', '#blm']",17,0,15,PDT,,
50,2020-06-05 16:43:51,K_Santellano,What an amazing team effort!#BLM  https://twitter.com/LatinaPhD_USC/status/1269051007641636864 …,['#blm'],14,0,2,PDT,,
51,2020-06-05 16:43:43,aamj1529,To some this may not make sense! To see a street I’ve walked on my whole life being dedicated to racial change is overwhelming!! My hope is that this is not another failed short lived hope for the equality I’ve wished for my entire life! #BLM #WashingtonDC  https://www.instagram.com/p/CBDydm8BFek/?igshid=1k6hlco5aqbc …,"['#blm', '#washingtondc']",38,8,2,PDT,,
52,2020-06-05 16:43:12,johnjtague,Peaceful protest in Valencia today. It was a powerful experience to stand and be counted and walk with everyone. 1st Amendment in full effect. #BLM  pic.twitter.com/5hC4N5IbwM,['#blm'],94,5,18,PDT,,
53,2020-06-05 16:42:11,EllenKuwana,#BLM #artisticsign ⁦@RavennaBlog⁩ ⁦@KING5Seattle⁩ NE65thSt and 25th Ave NE #GeorgeFloyd #Seattle pic.twitter.com/SvcbcyQyHT,"['#blm', '#artisticsign', '#georgefloyd', '#seattle']",23,1,4,PDT,,
54,2020-06-05 16:41:25,RogueOne1228,"Maybe they should show up with assault rifles and threaten to kill any politician that disagrees with them? Boy, if a bunch of armed African-Americans showed up to protest outside the @WhiteHouse you'd ban assault rifles ASAP. #BLM  pic.twitter.com/v4Dsqq0WXE",['#blm'],22,0,7,PDT,,
55,2020-06-05 16:41:03,CRayas,"🎙️@AriasSulma describes the scene today as @CommChangeAct @SPACEsInAction led civil rights advocates to deliver a letter demanding action to hold rogue police accountable, and DOJ literally closed the door in our faces. #BLM #DCProtests #JusticeForBreonna pic.twitter.com/FhrBRTCvCR","['#blm', '#dcprotests', '#justiceforbreonna']",16,0,8,PDT,,
56,2020-06-05 16:40:58,b_mike61,Jefferson Square Lou. KY. ✊🏻✌🏻#BLM Crowds are getting bigger each night.  pic.twitter.com/HZNdzVu1Fp,['#blm'],21,0,2,PDT,,
57,2020-06-05 16:40:52,ahero_,"If you would like to help do something meaningful and can’t protest - I need your help, all over the country. I’ve only gotten 2 DMs and I need like 50 in all major cities in the US

Remotees and friends! Please help, the ask will not be heavy but it will be effective 🖤 #blm",['#blm'],13,1,11,PDT,,
58,2020-06-05 16:40:47,KeilaBaabbyy,So yes continue to support the #blm movement. But remember not to make it about you or our culture. We are not the group being oppressed!!,['#blm'],53,1,15,PDT,,
59,2020-06-05 16:39:44,Coachdiglio,"What a sight today! Organized, beautiful and completely nonviolent! #BLM #blacklivesmatter #icantbreathe #NoJusticeNoPeace #GeorgeFloyd #BreonnaTaylor #Hoboken
@hMAG @allies4justice_ @njdotcom @NJGov pic.twitter.com/VhdyM8JT9D","['#blm', '#blacklivesmatter', '#icantbreathe', '#nojusticenopeace', '#georgefloyd', '#breonnataylor', '#hoboken']",19,0,4,PDT,,
60,2020-06-05 16:39:09,Olovia,"NYC friends! Lucky Risograph is doing free printing for action-relevant needs, please share with the people who can use it. #BLM #BLMNYC pic.twitter.com/F1BL3RZF2u","['#blm', '#blmnyc']",53,1,54,PDT,,
61,2020-06-05 16:39:07,thelastsong18,#BLM AND PEPPERONI greatest email ever  pic.twitter.com/kZmVSpMhxh,['#blm'],15,1,1,PDT,,
62,2020-06-05 16:38:40,shaz_harro,"Stay Safe Today! #sydneyprotest #BLM ✊🏾
#blacklivesmatteraustralia https://twitter.com/TomRed43/status/1269026574466080770 …","['#sydneyprotest', '#blm', '#blacklivesmatteraustralia']",386,3,108,PDT,,
63,2020-06-05 16:38:32,LatinaPhD_USC,"200 protester care kits (each w/ a mask, water bottle, snack bar, an orange, and a Know Your Rights page printed in English and Spanish)! We are ready for the USC BLM March organized by the @USCBSA tmmw! We’ll drop some kits off in DTLA later in the day too.  #BLM  pic.twitter.com/YvzsCOD40u",['#blm'],68,0,14,PDT,,
64,2020-06-05 16:38:27,georgiegirl1216,Elderly Black Man  gets knocked out by black protester for being a Trump supporter!🤦🏾‍♀️ #ICantBreath #Trump #protests2020 #BLACK_LIVES_MATTERS #BLM #GeorgeFloydMurder #JusticeForGeorge #riot pic.twitter.com/nPgFRLgOqX,"['#icantbreath', '#trump', '#protests2020', '#black_lives_matters', '#blm', '#georgefloydmurder', '#justiceforgeorge', '#riot']",297,102,226,PDT,,
65,2020-06-05 16:38:20,aewsome,"Birthday vigil for Breonna Taylor in Astoria Park, Queens. #BLM #blacklivesmatter #Queens #BreonnaTaylor #Astoria pic.twitter.com/Yum15AUYbz","['#blm', '#blacklivesmatter', '#queens', '#breonnataylor', '#astoria']",18,1,4,PDT,,
66,2020-06-05 16:37:47,KwikWarren,"UPDATE: trump “technically” used “I can’t breathe!” 2mock Mike Bloomberg in this video clip from Feb 20, 2020. He mocked Bloomberg for “choking” in Dem debate. But you’ll never convince me trump didnt intentionally use that phrase2mock #BLM & Eric Garner. It wasn’t a coincidence.  https://twitter.com/KwikWarren/status/1268909235519098880 …",['#blm'],27,4,10,PDT,,
67,2020-06-05 16:37:44,FranksBullitts,"They don't want to end racism, they want to divide us more for the power it gives them.
Keep us separated into tribes so we fight each other instead of the system that enslaves us.
#racist #Hypocrites #blm #AllLivesMattter pic.twitter.com/wUfHp4jQxw","['#racist', '#hypocrites', '#blm', '#alllivesmattter']",121,10,68,PDT,,
68,2020-06-05 16:37:36,SKomadinaGlobal,The crowd making their way to where the larger peaceful protest will be held. #blm #yeg @GlobalEdmonton pic.twitter.com/UJyOiPN287,"['#blm', '#yeg']",46,2,10,PDT,,
69,2020-06-05 16:37:09,ayedriana__,So nice to come out here and see everyone coming together for the same cause. Tu lucha es mi lucha🖤 #BLM  pic.twitter.com/MNZkJHFzIW,['#blm'],18,0,5,PDT,,
70,2020-06-05 16:37:08,BodeNathaniel,"I've never been a fan of Deontay but I'm with him here 100%. Ideally it should be Everyone Vs Racism but unfortunately its mostly feels like its Blacks Vs Racism. It's not enough to be a non racist, if you're not actively ANTI-racist you're part of the problem.
#TillthisDay #BLM","['#tillthisday', '#blm']",55,10,0,PDT,,
71,2020-06-05 16:37:08,MEGBusfield,"#blacklivesmatter #blm #itstime #standup @ Highland Lake, New York  https://www.instagram.com/p/CBEnR_-l9Tp/?igshid=1bjnyfx86870z …","['#blacklivesmatter', '#blm', '#itstime', '#standup']",45,8,3,PDT,,
72,2020-06-05 16:36:30,natsmoonlight,"i rlly need new moots so retweet if u stan:
mcu
criminal minds
friends
aos
people who support #blm, speak up abt it, & take steps toward educating themselves because they genuinely care & want to see change instead of just posting once on social media for clout and validation",['#blm'],22,0,15,PDT,,
73,2020-06-05 16:36:27,AlessandraVaron,"leaving the #ProvidenceProtest now. Things have been peaceful and powerful for the last 3 1/2 hours with no signs of changing. 

only red flag is the heavy police/military presence that has been here from the get go. 

#BLM #BLACK_LIVES_MATTER #BlackLivesMatter #NoJusticeNoPeace pic.twitter.com/tn0wzkV1EO","['#providenceprotest', '#blm', '#black_lives_matter', '#blacklivesmatter', '#nojusticenopeace']",32,2,4,PDT,,
74,2020-06-05 16:36:18,VP_Prevost,"Peeps PLEASE don't fall for all the Mun, Prov and Federal politicians who marched or took a knee today. Where were they with #BLM before today? #JusticeForRegis","['#blm', '#justiceforregis']",15,0,4,PDT,,
75,2020-06-05 16:36:12,jtLOL,"Just because you've been trapped in your house for three months by a Chinese virus, that doesn't mean you can escape collective responsibility for the actions of a multiracial group of cops in a city you don't live in. Is this really any time to entertain yourself, racist? #BLM  pic.twitter.com/UZjY8PYIH6",['#blm'],43,3,6,PDT,,
76,2020-06-05 16:36:11,nathan_berry22,"To all the BRILLIANT black folks who spoke today , it was truly inspiring. Thank you for being even more fearless than usual. Y’all deserve the world imma do my best to make that happen,, #BLM",['#blm'],13,0,1,PDT,,
77,2020-06-05 16:36:09,KwikWarren,"trump “technically” used “I can’t breathe!” 2mock Mike Bloomberg in this video clip from Feb 20, 2020. He was mocking Bloomberg for “choking” in Dem debate. But you’ll never convince me trump didnt intentionally use that phrase2mock #BLM & Eric Garner. It was not a coincidence.  https://twitter.com/hey_late/status/1268915504783163398 …",['#blm'],27,2,11,PDT,,
78,2020-06-05 16:35:26,GLIACsports,"Today, former @WSUWarriorFB player @JoiqueBell, led the Belle Isle Freedom March in Detroit! 

#GLIACFB🏈#WhereChampionsStandTogether #BLM  pic.twitter.com/Ljd8yc76e1","['#gliacfb', '#wherechampionsstandtogether', '#blm']",73,0,16,PDT,,
79,2020-06-05 16:34:58,RichardAFerraro,Honored to have taken part today. #WhiteCoatsForBlackLives #BLM  pic.twitter.com/JQozr0NlwB,"['#whitecoatsforblacklives', '#blm']",16,0,2,PDT,,
80,2020-06-05 16:34:13,kareneggie,"hi guys! i will have a charity stream tomorrow (Saturday, June 6) at 12-8PM PST to support #BLM.
all donations will go to the Black Lives Matter Fund. 
even if you can't donate, i hope you guys can tune in to support a good cause.  <3  pic.twitter.com/UXgEPWgrmw",['#blm'],17,0,3,PDT,,
81,2020-06-05 16:33:10,tramontela,Tomorrow. Columbus. 2pm. BE THERE!!! #BreakTheGates #FreeThemAll #SafeAndTogether #BLM #BLACK_LIVES_MATTER pic.twitter.com/2m4Oqh3S1A,"['#breakthegates', '#freethemall', '#safeandtogether', '#blm', '#black_lives_matter']",21,0,13,PDT,,
82,2020-06-05 16:33:09,Girlsday312,"Fuck you, say his name.
#ColinKaepernick #BLM #GoodellSucks https://twitter.com/SportsCenter/status/1269037558211674112 …","['#colinkaepernick', '#blm', '#goodellsucks']",15,0,1,PDT,,
83,2020-06-05 16:32:57,AllAboutDaTea,"No, it's not. Racist, bullies, and ignorant MFs need to be canceled. Mocking police brutality, making fun of #BLM, saying Coronavirus is eliminating the unwanted in society. People like that should not be glorified public figures. They need to be canceled.",['#blm'],17,2,0,PDT,,
84,2020-06-05 16:32:41,vidya2002,"Miami scheduled protests for Saturday 6/6:
1 p.m. Doral: Latinos for #BLM event at Trump National Doral Miami, 4400 NW 87th Ave
2 p.m. Miramar: #BLM at Ansin Sports Complex, 10801 Miramar Blvd
4 p.m. Downtown Miami: #BLM Miami at Torch of Friendship, 301 Biscayne Blvd

LETS GO!","['#blm', '#blm', '#blm']",51,7,22,PDT,,
85,2020-06-05 16:32:21,JaceXwashington,Yessir ! That’s all you have to do !!🤟🏽 #BLM  https://twitter.com/KingMathias81/status/1269044946167910406 …,['#blm'],24,0,1,PDT,,
86,2020-06-05 16:31:37,melissa_marr,"Well, #IAmASuburbanMom but I don't need a man to speak for me. I am not afraid of protestors, or rioters, or Black men and women. I AM afraid FOR them. I AM afraid of the police. I AM sick of old white dudes who think they speak for us AND think injustice & racism is ok. #BLM","['#iamasuburbanmom', '#blm']",96,2,11,PDT,,
87,2020-06-05 16:30:51,Katebits,"Nice work, Buffalo doctors. #BLM  https://twitter.com/drspideymd/status/1269040477111803904 …",['#blm'],75,1,23,PDT,,
88,2020-06-05 16:30:43,T15smithjones,1st male in my family to graduate high school and go to college 🙏🏾 #BLM  pic.twitter.com/5QEmy4roue,['#blm'],239,5,26,PDT,,
89,2020-06-05 16:30:23,ha_gadol,#BLM #TrekkiesTogether together pic.twitter.com/sT8c1xCxlj,"['#blm', '#trekkiestogether']",122,2,27,PDT,,
90,2020-06-05 16:30:08,kgroetzi,In Moab for a #BLM protest tonight. people have been protesting peacefully all week outside the community center but tonight is supposed to be bigger-like around 100 ppl. @kuer pic.twitter.com/jNEx7MPPnI,['#blm'],26,1,7,PDT,,
91,2020-06-05 16:29:46,CoachJsalavea,"Racism is a learned behavior.  It’s a disease that must be confronted & rid of.  You will NEVER have an open mind without an Empathic & Loving heart.  WE MUST DIG DEEP TO THE ROOT & DEPTH OF OUR DARK 🖤 & CLEAN IT OUT‼️
#BeTheChange
#Go✅Vote
#BLM","['#bethechange', '#go', '#blm']",482,9,66,PDT,,
92,2020-06-05 16:29:28,GroyptMedia,"Gear Murphy kicked off YT for reporting a violent assault in Limerick.

#BLM  https://twitter.com/gearoidmurphy_/status/1269046830832238592 …",['#blm'],23,0,9,PDT,,
93,2020-06-05 16:29:06,icacnowaus,Why not LEAD for once and engage with Indigenous elders to sign a treaty with our First Nations people? Why is there no roadmap from the Royal Commission to help fix the systematic racism and injustice in our judicial system? #auspol #blm,"['#auspol', '#blm']",45,1,13,PDT,,
94,2020-06-05 16:28:54,alyssakellick,Providence! #BLM #ICantBreath It’s beautiful to see us come together. Let’s bring change. pic.twitter.com/EDIXzZp27s,"['#blm', '#icantbreath']",11,0,1,PDT,,
95,2020-06-05 16:28:21,JoanneSchnurr,"Proud to join thousands of others today in a peaceful #BLM  march in downtown Ottawa. I wasn’t sure how I could contribute to the narrative but now is not the time to sit back. Collectively, our presence said “we hear you”.",['#blm'],69,1,3,PDT,,
96,2020-06-05 16:28:18,rraediohead,SENDING NUDES TO THOSE WHO DONATE $10 AND UP TO THE CAUSE!! LINK IN BIO :) DM PROOF OF DONATION AND BE APART OF THE CHANGE!! #blacklivesmatter #BLM  pic.twitter.com/sHnVjQdz3F,"['#blacklivesmatter', '#blm']",36,4,13,PDT,,
97,2020-06-05 16:28:05,1027KIISFM,"“There is a lot of work to be done to end systemic racism and white supremacy in our country, and I personally still have so much to learn and do to support.” - @MileyCyrus
#BlackLivesMatter #MileyCyrus #BLM  http://ihe.art/tjWAhjm ","['#blacklivesmatter', '#mileycyrus', '#blm']",247,1,62,PDT,,
98,2020-06-05 16:28:00,atHomeinProv,"At tonite’s protest in #Providence, I kept my distance frm everyone & wore my mask, but I had to show up. Growing income inequality, an industrial prison system, underfunded public health policies, public education that fails kids, a WH stoking racial hatred. Let’s start w/ #BLM  pic.twitter.com/V1lEfrZDpr","['#providence', '#blm']",15,1,0,PDT,,
