,date,username,tweet,hashtags,nlikes,nreplies,nretweets,timezone,place,geo
34,2020-06-10 16:19:43,PeterWMurphy1,"Dear PM @ScottMorrisonMP, Your insulting words on 2GB re the #BlackLivesMatter rallies are utterly appalling. You cheerfully supported the 5G protests bc ""it's a free country"" yet you are actively promoting opposition to #BLM. You are #NotMyPM. #auspol #BlackLivesMatterAustralia","['#blacklivesmatter', '#blm', '#notmypm', '#auspol', '#blacklivesmatteraustralia']",865,19,343,PDT,,
35,2020-06-10 16:18:44,DrThomasPaul,"When I see a mask which almost every medical journal in the world says not to use because it can increase rates of infections, it makes me cringe.

Should we get rid of all the people because I'm ""offended"" by the mask-wearing symbol of submission to world governments? #BLM #NWO https://twitter.com/HKrassenstein/status/1270709212319006720 …","['#blm', '#nwo']",32,6,19,PDT,,
36,2020-06-10 16:18:04,nannoodles,"So funny, with @Disneyland opening back up, where will the 30k employees find time to protest cops and the murders of innocent black folks? I bet that didn't come up in the city council meeting AT ALL! Weird! #BlackLivesMatter #BLM #Disneyland","['#blacklivesmatter', '#blm', '#disneyland']",83,3,18,PDT,,
37,2020-06-10 16:17:54,morgihurd,"just because #blm isn’t “trending” anymore, doesn’t mean the issue is resolved. keep fighting. keep protesting. keep having those uncomfortable conversations. keep signing petitions. keep donating. 
this is a MOVEMENT. not a moment.  pic.twitter.com/HkXl76L5hv",['#blm'],2076,40,708,PDT,,
38,2020-06-10 16:17:02,RayN_Texas,"Tulsa, OK another place inhabited by many ""fine"" people.

This is one of those rare times that I read a piece of news and find myself speechless.

Tulsa Police Major Travis Yates says we should shoot more black people.

#ONEV1 #wtpTEAM #BLM
 https://tinyurl.com/yd4pfmxh ","['#onev1', '#wtpteam', '#blm']",36,6,50,PDT,,
39,2020-06-10 16:16:22,laik_a_g6,"since #blacklivesmatter #blm is the current topic, can we PLEASE discuss yt youtubers who do this kind of thing.. you are teaching younger audiences micro aggressions! @JasMeannnn @bradmondonyc !!!!! https://twitter.com/laik_a_g6/status/1120102782747463680 …","['#blacklivesmatter', '#blm']",107,38,2,PDT,,
40,2020-06-10 16:16:05,DavidPrevatt,"Because enough is enough! Terrible prices paid/continue to be paid for seeking justice and equality. Unfortunately, the virus doesn't care and will continue to wreak havoc too. #BLM Doesn't what the police do to black people and other minority groups sicken and offend you?",['#blm'],129,2,0,PDT,,
41,2020-06-10 16:15:58,WildPalmsLtd,"Let me get this straight. Trump thinks bases named after traitors and the flag of a defeated enemy are part of a ""Great American Heritage, and a...history of Winning, Victory, and Freedom"". This isn't a dog whistle, it's a racist megaphone. STFU. #BLM  https://www.cnn.com/2020/06/10/politics/donald-trump-army-bases-renaming/index.html …",['#blm'],305,37,194,PDT,,
42,2020-06-10 16:15:54,ATschugguel,"If @realDonaldTrump wins this years election, they will try to riot even more! Fight against this now. Don’t let them take over your country, police, politics. #blm does not care about black lives. It was founded by Marxists and only wants to destroy.
To b against #blm ≠ racism!","['#blm', '#blm']",252,13,52,PDT,,
43,2020-06-10 16:13:54,FOXFOOTY,"Collingwood and Richmond players determined to have a visible, symbolic gesture to support the #BlackLivesMatter movement prior to #AFLPiesTigers clash. 

DETAILS >>  https://www.foxsports.com.au/afl/afl-2020-collingwood-vs-richmond-black-lives-matter-protests-take-a-knee-players-stand-up-against-racism/news-story/3edf625339707ca6192a7d3a275c4aaa … #BLM  pic.twitter.com/SrX6TOikpM","['#blacklivesmatter', '#aflpiestigers', '#blm']",39,6,1,PDT,,
44,2020-06-10 16:10:27,PlannerGaby,"#denver bike friends! 

#BLM #DenverProtest https://twitter.com/AllenCowgill/status/1270847101526630401 …","['#denver', '#blm', '#denverprotest']",18,1,1,PDT,,
45,2020-06-10 16:09:44,johnddias,"I graduated from Lee High School then served in the US Army at Ft. Bragg, Ft. Benning, Ft. Polk and Camp Beauregard. Renaming all those places is right and just - it will help heal our nation. Renaming is NOT changing history, it's correcting it. #BLM",['#blm'],25,1,3,PDT,,
46,2020-06-10 16:09:41,EE1SchoolPsych,"As CT school psychologists we are committed to Black lives, social justice, equity and anti-racism. Here is our state association’s press release. Proud of my association and my teammates: @BeccaComiz @dschlpsych @knv_313 @CTSchoolPsych #BLM #SP4SJ & thank you @nyasp @nasp pic.twitter.com/4jhrkBYOhA","['#blm', '#sp4sj']",24,3,3,PDT,,
47,2020-06-10 16:09:23,ZaidZamanHamid,"From COViD lockdown disaster to riots over racial discrimination ... the fault lines within the US society seem to be widening now. 
Back to civil war sentiments where whites fought against whites over the question of Union or Confederation...old wounds opened up again over #BLM  pic.twitter.com/mI3a938GIm",['#blm'],305,4,172,PDT,,
48,2020-06-10 16:07:57,lor_e_al,More of this please 👏 #BLM  pic.twitter.com/0O0gBsIzYG,['#blm'],27,2,13,PDT,,
49,2020-06-10 16:07:52,UNBCATHLETICS,"PROUD. The @CityofPG #BlackLivesMatter Rally featured three @UNBC TWolves sharing their hearts. Proud of @UNBCMSoccer alum Manny Drame, UNBCWomensBball alum Soili Smith & @UNBCBasketball’s Tyrell Laing for standing up for what is right. We need your voices.  #BLM #RunAsOne pic.twitter.com/B6kmbjsppj","['#blacklivesmatter', '#blm', '#runasone']",27,0,9,PDT,,
50,2020-06-10 16:07:50,iskandrah,"Breonna Taylor was fatally shot in her apartment in Louisville, Kentucky, on early March 13 when police raided the home she shared with her boyfriend, executing a no-knock search warrant #BreonnaTaylor #BLM  https://twitter.com/thehill/status/1270850488490233856 …","['#breonnataylor', '#blm']",12,2,12,PDT,,
51,2020-06-10 16:06:58,derek_ddavis,People gather at Cape Elizabeth High School on Wednesday night to protest against racism. #protest #BLM  pic.twitter.com/0XiAiKpbh0,"['#protest', '#blm']",23,3,3,PDT,,
52,2020-06-10 16:06:46,DShulman_ESPN,Thank you for nominating me @DickieV. I am also ALL IN and pledge to oppose racism. I would like to nominate 5 @Sportsnet colleagues - @ScottyMacThinks @tim_micallef @Sid_Seixeiro @SiddallJoe @Wilnerness590 #BLM,['#blm'],18,3,4,PDT,,
53,2020-06-10 16:05:58,KevinP_71,"Ok @NASCAR I see y’all! First, allowing @BubbaWallace to have his #BLM car and now this. This is action. This is helpful. Knowing the usual audience of NASCAR this is huge and very brave. Thank you. Perspective ➡️ Understanding ➡️ Change ✊🏽  https://twitter.com/NASCAR/status/1270819350644211719 …",['#blm'],17,0,1,PDT,,
54,2020-06-10 16:04:46,k3ndylcars0n,proud of my town🖤KEEP IT GOING BLM!!  #BLM #BLMprotest #ICantBreath #protest2020 https://twitter.com/ShesTooPrecious/status/1270008888348327939 …,"['#blm', '#blmprotest', '#icantbreath', '#protest2020']",30,0,3,PDT,,
55,2020-06-10 16:04:39,Photos_in_Chile,"I am finalizing an online exhibition of wine photographs from around the world. I shall be making a section on Black wine and beverage professionals including my dear friend @VintageTasmania (in her gold dress) who has taught me so much. 
#BLM #wine #BlackLivesMatter #sommelier pic.twitter.com/7Xm3Tn8tbZ","['#blm', '#wine', '#blacklivesmatter', '#sommelier']",50,7,14,PDT,,
56,2020-06-10 16:03:56,BOGO4Corduroy,Awesome turnout at the #BLM event in Heber. Suprised but happy to see it.,['#blm'],13,3,0,PDT,,
57,2020-06-10 16:03:47,JuleeResuggan,"History cannot be rewritten. Slavery happened and should never be forgotten. By removing movies, images etc, of what happened is wrong. People need to learn how shocking it all was and that it was real!! #BLM",['#blm'],14,2,2,PDT,,
58,2020-06-10 16:03:22,SageAU,"Why the focus on the #BLM marches? The risk of COVID outbreak could come equally from the hordes in Bunnings, Westfield, Kmart, local markets etc etc. And why are the anti-vax marches not singled out for COVID concerns? #COVID19","['#blm', '#covid19']",67,2,9,PDT,,
59,2020-06-10 16:01:36,amercadowrites,"Sioux Falls, this is happening this weekend! Spread the word! #BLM  pic.twitter.com/oF5n8Eqgf3",['#blm'],76,2,36,PDT,,
60,2020-06-10 16:01:22,WKing_jr,"My ass tuned TF in to this @NASCAR race, just to see @BubbaWallace and his #BLM car.",['#blm'],10,1,1,PDT,,
61,2020-06-10 16:00:28,steviewonderx_,No rubber bullets or tear gas for the KKK rally is exactly why #BLM is a movement in the first place.,['#blm'],22,0,7,PDT,,
62,2020-06-10 15:58:59,SeanBradbery,"Given the number of people protesting #BLM in the midst of a pandemic in Australia, I hope for once there's a consequence for the LNP dismissing the genuine concerns of Australians, there's a consequence for their default position of either doing nothing or making it worse.",['#blm'],14,1,3,PDT,,
63,2020-06-10 15:58:01,ResisterSis20,There are no coincidences in politics. The cruelty is always the point. #BLM  https://twitter.com/kylegriffin1/status/1270840689157459975 …,['#blm'],42,5,29,PDT,,
64,2020-06-10 15:57:38,BLMLouisville,"Help us end “no nock” warrants! Join us TOMORROW at 5pm! #nomorenoknocks
#sayherne #justiceforbreonna #justiceforbreonnataylor #blm #m4bl","['#nomorenoknocks', '#sayherne', '#justiceforbreonna', '#justiceforbreonnataylor', '#blm', '#m4bl']",47,0,22,PDT,,
65,2020-06-10 15:57:34,AnastaxiaDomina,"I’m losing lots of followers.
Good.

Let’s lose some more.

#BlackLivesMatter #BLM  pic.twitter.com/WuCAmtJ12q","['#blacklivesmatter', '#blm']",27,2,9,PDT,,
66,2020-06-10 15:57:29,greggyslopes,"You call us snowflakes but you can see who the real babies are the minute NASCAR banned the confederate flag 😂😂
#BLM #FUCKYOURFLAG","['#blm', '#fuckyourflag']",11,1,1,PDT,,
67,2020-06-10 15:57:20,WrrrdNrrrdGrrrl,"Today has been an interesting road trip. Drove by several small-town protests, with white octogenarian couples in lawn chairs holding #BLM signs, which brings joy to my heart. Also saw a deer, a fox, a hawk, a turtle, and a very cool dragonfly. Delivered 3 masks. Mailed the rest.",['#blm'],14,2,0,PDT,,
68,2020-06-10 15:56:28,mog7546,"#McEnany Grilled on Trump Conspiracy About #MartinGugino

 “One of things Trump said in his tweet is that the gentlemen fell harder than he was pushed. How does that work in terms of physics?”

#MOG
#BlackLivesMatter
#BLM
 https://www.mediaite.com/politics/kayleigh-mcenany-grilled-over-trump-suggesting-elderly-man-pushed-by-cops-was-set-up-how-does-that-work-in-terms-of-physics/ …","['#mcenany', '#martingugino', '#mog', '#blacklivesmatter', '#blm']",17,5,11,PDT,,
69,2020-06-10 15:55:58,revnatscider,Taking a break from my regular signal boosting of #BLM to tell you all that I am matching funds (up to $5k) for donations made to the Black Resilience Fund @blackresiliency via my website  http://shop.revnats.com . These are our actions. pic.twitter.com/adhWGTCAwl,['#blm'],46,3,13,PDT,,
70,2020-06-10 15:55:47,stellabelle,"I created a #BlackLivesMatter Community on #Hive, not for myself but with the intention of giving ownership of it to BLM leaders. 
Sharing #BLM content on #Hive is a great way to earn some #crypto & go down the #Bitcoin rabbit hole. 
Join us 👉🏽  https://peakd.com/c/hive-186309/created … @aantonop pic.twitter.com/C29cUnBgPd","['#blacklivesmatter', '#hive', '#blm', '#hive', '#crypto', '#bitcoin']",17,1,4,PDT,,
71,2020-06-10 15:55:16,Px4Compact,#BLM is a communist front group and more offensive than any #ConfederateFlag,"['#blm', '#confederateflag']",52,4,38,PDT,,
72,2020-06-10 15:55:05,BryanDMcNally,"The number of unarmed black Americans killed last year was 9.

Why don’t #BLM #BlackLivesMatter protestors know any actual numbers? pic.twitter.com/b06O8AlDjY","['#blm', '#blacklivesmatter']",20,4,10,PDT,,
73,2020-06-10 15:52:03,GoboMontaco,"#BLM demands Mayor Walsh cut #Police budget 10% from $414 million to $372 million or less, including at least $40 million of #PoliceDepartment’s $60 million overtime #budget. 

#Liberals support this. In YOUR towns & cities.
YOUR #taxes will pay for it. http://www.breitbart.com/politics/2020/06/09/black-lives-matter-demands-boston-spend-15m-on-summer-jobs-for-illegal-aliens/ …","['#blm', '#police', '#policedepartment', '#budget', '#liberals', '#taxes']",23,6,44,PDT,,
74,2020-06-10 15:51:41,ChomiloMD,"Got chills reading this powerful @NEJM perspective by colleagues @RRHDr, @EmedinaEduardo & @RheaBoydMD ""The choice before the health care system now is to show, not tell, that Black Lives Matter.

Because, like George Floyd, black people are loved""
#BLM
 https://www.nejm.org/doi/full/10.1056/NEJMp2021072?query=featured_home#.XuFetU3DIlI.twitter …",['#blm'],44,0,14,PDT,,
75,2020-06-10 15:51:19,ScarletWitchJOI,"Stay limp beta, you don't need a woman, porn is way better jerkoff  #Beta #Loser #Masturbator #BLM  pic.twitter.com/iQ5F1QJocQ","['#beta', '#loser', '#masturbator', '#blm']",32,0,11,PDT,,
76,2020-06-10 15:50:14,SavageJoyMarie1,"Isn’t there a Black woman in jail for 5 years because she UNKNOWINGLY voted when she wasn’t supposed to?
#BLM
 https://www.counton2.com/news/former-minneapolis-officer-charged-in-george-floyds-death-accused-of-voting-illegally-in-florida/?utm_medium=social&utm_source=facebook_WCBD_News_2 …",['#blm'],59,1,32,PDT,,
77,2020-06-10 15:50:08,mog7546,"NOTHING LIKE PISSING OFF RACISTS

NASCAR fans explode with anger over Confederate flag ban: ‘Good luck on filling those stands’

80% of whom are white and 37% of whom are Southerners

#MOG
#BlackLivesMatter
#BLM  https://www.rawstory.com/2020/06/nascar-fans-explode-with-anger-over-confederate-flag-ban-good-luck-on-filling-those-stands/ …","['#mog', '#blacklivesmatter', '#blm']",18,5,11,PDT,,
78,2020-06-10 15:49:56,mattwallaert,"As you figure out what to attend because of #BLM, consider inclusion events scheduled before the latest round of protests - they aren't reactions, they're part of the ongoing work that got us here.

 https://events.powertofly.com/ ",['#blm'],14,2,2,PDT,,
79,2020-06-10 15:49:11,LisaBloom,"New post about my client Nia Love, victim of police brutality while protesting police brutality.

She is now partially blind, for life.

If you were a witness or have video, contact me. Shooting was 12th Ave, Sacramento, May 29, around midnight.

#BLM
 https://www.kmov.com/protester-will-likely-be-permanently-blind-after-she-was-hit-in-the-eye-with-a/article_b0ae7fb4-d05a-506d-8b0b-2092bced1bf9.html …",['#blm'],69,7,70,PDT,,
80,2020-06-10 15:49:07,balleralert,A word... Reclaiming my time. #blm #BlackLivesMatter https://twitter.com/RepJeffries/status/1270800518676459521 …,"['#blm', '#blacklivesmatter']",70,6,30,PDT,,
81,2020-06-10 15:44:58,mommamia1217,"👉🏾After 2wks of nationwide protesting-begging for equality, police reform &amp; #BLM. 
👉🏿Trump says he will ‘not even consider’ renaming military bases honoring Confederates-
👉🏼Appealing to the hateful cretins walk among us.

#ChummingTheWater https://www.nbcnews.com/politics/white-house/trump-says-he-will-not-even-consider-renaming-military-bases-n1229471 …","['#blm', '#chummingthewater']",101,19,74,PDT,,
82,2020-06-10 15:44:38,LynnSharig8,"Donald Trump obviously cares more about pandering to his base by honoring dead confederate racists, with military bases named for them- than he cares about supporting and respecting the brave Black American soldiers who serve on those bases.

#BLM",['#blm'],26,2,10,PDT,,
83,2020-06-10 15:43:55,BannonRudis,"Others may have looked the other way, humanized you, some still defend your free speech.
But for me, you've never been welcome here, you racist fucks.

Designate the Ku Klux Klan (KKK) a terrorist organization. - Sign the Petition!  http://chng.it/WjjHZ7ht  via @Change #BLM",['#blm'],38,2,16,PDT,,
84,2020-06-10 15:43:52,YashicaDutt,"It’s also easier for UCs to side with #BLM while ignoring Dalit, Adivasi, Muslim, working class lives is coz Black folks have been doing the difficult work of fighting for their right to be worthy for years. 

Now the rest can just ride on the coattails of that ‘cool’ woke vibes.",['#blm'],192,4,71,PDT,,
85,2020-06-10 15:43:49,Ricky_Karlsson,"If 2020 has taught us anything it’s that we humans have to do better!

We need to start thinking with our hearts and souls & value all humans as equal as we should have a long time ago! 🏳️‍🌈

It’s 2020 & we haven’t gotten far at all & it’s about time to change that! ❤️ #BLM #LQBTQ","['#blm', '#lqbtq']",196,5,37,PDT,,
86,2020-06-10 15:41:21,blackatsb,"Here is BSU’s official academic statement to the institution. This is the first of two we plan to send out. 
@ucsantabarbara
#BLM  pic.twitter.com/zXMLgD5INn",['#blm'],98,0,53,PDT,,
87,2020-06-10 15:39:14,ps9714,"NASCAR bans the Confederate flag. Gone With the Wind will return with a historical context. Speaker Pelosi has asked Confederate statues to be removed from the Capitol. Pope Francis invoked Floyd's name amidst ""sin of racism."" Worldwide support. Time to call it a movement. #BLM",['#blm'],45,1,11,PDT,,
88,2020-06-10 15:38:47,DillenDanger,I am not exaggerating when I say this bike line has been going on for 10 minutes and is still going. Amazing. SOo many people on Flatbush ave. #BlackLivesMatter #blm #brooklynprotest #Brooklyn #DefundThePolice #DefundNYPD pic.twitter.com/aJ47dB4c3L,"['#blacklivesmatter', '#blm', '#brooklynprotest', '#brooklyn', '#defundthepolice', '#defundnypd']",49,2,6,PDT,,
89,2020-06-10 15:38:37,aguirreryan,White gays posting #BLM thirst traps:  pic.twitter.com/vzAJodvuZt,['#blm'],24,1,3,PDT,,
90,2020-06-10 15:38:23,bennn222,"Each video gets worse.....I thought back up would arrive but it never did..everyone pushing this #BLM and keeling b@llock,should hang their heads in shame...@SadiqKhan @Keir_Starmer @BBCNews @SkyNews  and even @BorisJohnson for letting it happen,we all knew the result...",['#blm'],21,1,7,PDT,,
91,2020-06-10 15:36:43,gretchemaben,I spent yesterday evening arguing w/ a family member about racism. They basically told me to shut up since it’s just “idle chatter” to me. This isn’t chatter. This is real. This is important. This is life. I’m invested in this fight. Join me to learn & change for the better. #BLM  pic.twitter.com/t4eJP9I8qA,['#blm'],86,5,3,PDT,,
92,2020-06-10 15:35:04,SFU_LBST,"The Labour Studies Program at @SFU statement of solidarity with #BlackLivesMatter and anti-racist protests in the U.S. and Canada 

#BLM #antiracism
 http://www.sfu.ca/labour/community/news-events/news-2020/statement-of-solidarity-with-black-lives-matter.html … pic.twitter.com/J7ZseUpPBi","['#blacklivesmatter', '#blm', '#antiracism']",14,0,5,PDT,,
93,2020-06-10 15:31:55,dotrat,"Again, no mention of full shopping centres, zero social distancing, the 5G protest, just #BLM. That's racist.",['#blm'],18,0,6,PDT,,
94,2020-06-10 15:31:24,vitaliyv,Just had 3 squad cars called on me for some #BLM chalk art in Andersonville. 🤬🤬🤬  pic.twitter.com/JcuEG6QKCY,['#blm'],18,3,4,PDT,,
