,date,username,tweet,hashtags,nlikes
0,2020-06-16 16:59:50,TheSofiya,White people doing math right now to see the perfect ratio of #BLM tweets to selfies  pic.twitter.com/kOIqTx1UOx,['#blm'],32
1,2020-06-16 16:55:23,CatholicForLife,The one place you can still get arrested for advocating for #BLM is for doing so in front of an #abortion clinic pic.twitter.com/2298UVIxtH,"['#blm', '#abortion']",73
2,2020-06-16 16:53:15,im_unbaLANCEd,I ain’t make any art in a grip put on some Kendrick and cole and got in my duffle🩸#BLM free wallpaper 😁✊🏿  pic.twitter.com/VmOhZHNXwO,['#blm'],79
3,2020-06-16 16:51:20,TheOnlySprout,"So close, well not really, imagine if every time you tweeted #BLM someone posted pics of criminals. Tried to paint the group by the crimes of the few. That's you, that's the ""gender critical"" hate group, and you did it in this thread #BlackTransLivesMatter https://twitter.com/Deedee_231/status/1272876746480799744 …","['#blm', '#blacktranslivesmatter']",94
4,2020-06-16 16:48:57,linseygodfrey,"If you haven’t watch @13THFilm by @ava, stop what you are doing right now, go to @netflix and watch it. ESPECIALLY if you consider yourself an ally to the black community and all communities of color. 
#blacklivesmatter #BLM #13thnetflix https://twitter.com/ava/status/1273035211572416512 …","['#blacklivesmatter', '#blm', '#13thnetflix']",36
5,2020-06-16 16:48:36,soylaura,"Blah blah blah, blah blah. I’m gonna go out on a limb & say he showed us exactly who he is, the way he speaks at home & when he’s with his friends. I’m also gonna say, any family court file he has touched needs to be reviewed &/or investigated. #blm",['#blm'],32
6,2020-06-16 16:47:27,BennettCartoons,6/17/2020- The Thin Blue Line #GeorgeFloyd #BreonnaTaylor #RayshardBrooks #PoliceBrutality #PoliceReform #PoliceReformNow #EqualJustice #BlackLivesMatter #BLM  https://tinyurl.com/y7guludb  pic.twitter.com/7ffAF5hDXr,"['#georgefloyd', '#breonnataylor', '#rayshardbrooks', '#policebrutality', '#policereform', '#policereformnow', '#equaljustice', '#blacklivesmatter', '#blm']",103
7,2020-06-16 16:42:15,MaryamNamazie,"If you have ever thought that I might have made even one useful point sometime, somewhere, then can I ask you to please watch this film? I think every single person should see this as a matter of urgency - especially now.
I promise. You won’t regret it. #BLM #GeorgeFloyd pic.twitter.com/PGvfrwFXjH","['#blm', '#georgefloyd']",32
8,2020-06-16 16:38:21,cheesyjada,Package came in @fortheleaux @GOAT_vicc #BLM  pic.twitter.com/e6dNoderaY,['#blm'],50
9,2020-06-16 16:36:44,skittttzzz,"FSU is diverse. We have all different types of people on campus who identify with so many different groups. So to having businesses that are anti-lgbtq+ , actively support a racist president, & against #BLM just doesn’t makes sense to me...",['#blm'],23
10,2020-06-16 16:34:27,Traywalker19,What’s the difference between you and us✊🏾🗣 #blm @_Keandree1 @JONATHAN7___ @twelch21 @kaithomas23 @_selfmadeque @Trey9Smith pic.twitter.com/o6Cn8ID7sr,['#blm'],14
11,2020-06-16 16:34:22,MajesticKingV,"That’s what you called learned behavior but black ppl won’t admit it or speak on it they brush it under the rug, shun you, make you the black sheep or problem child & always call you a liar! Yet we not ready to speak on that or speak up .. yet #blm",['#blm'],53
12,2020-06-16 16:29:58,gradydoctor,"This was so, so powerful. Thank you @drjessigold for curating this and all of the contributors for your transparency. Special shout out to my little bro and former @EmoryMedicine student advisee (now full grown otolaryngologist) @CQ__MD who is in this volume! 

#proud #BLM  https://twitter.com/drjessigold/status/1272904644931567619 …","['#proud', '#blm']",11
13,2020-06-16 16:29:35,SenatorWanda,It is so important to teach Canadians about African Canadian Civil Rights Leaders. Follow this @HistoricaCanada thread to get started on your journey #BLM  https://twitter.com/HistoricaCanada/status/1267852099691450373 …,['#blm'],39
14,2020-06-16 16:27:36,RedPillReport,"#BLM and #ANTIFA have done irreparable damage to the economies of many black communities around the country. 

Great movement, nit-wits.","['#blm', '#antifa']",45
15,2020-06-16 16:27:00,ajplus,"After the killing of #RayshardBrooks, Atlanta's #BLM activists and NAACP members marched to the state Capitol to demand racial and social justice. 

The groups are pushing lawmakers to pass a hate crimes bill that's been stalled since last year.  pic.twitter.com/nD5T2gkOpy","['#rayshardbrooks', '#blm']",114
16,2020-06-16 16:25:51,tvblogger_,@BunimMurray @mtv @ChallengeMTV y’all disgust me with your fake support the #blm  https://twitter.com/wedontknow36/status/1273028635482624001 …,['#blm'],19
17,2020-06-16 16:24:39,ChaStewart22,"No @MayorGinther this isn’t good enough. We want transparency about chemical spray agent harm to understand the impacts on our bodies, we want a FULL BAN not a ban dependent upon you or CPDs perception of violence...that’s the fucking problem, how do you not get that? #BLM  https://twitter.com/MayorGinther/status/1272962740726820864 …",['#blm'],33
18,2020-06-16 16:22:10,isaiahdidit,"Live from Victorville CA 4:11pm 🖤
#JusticeForMarcusHarsch #SayHisName #BLM  pic.twitter.com/IiDeaMAgYn","['#justiceformarcusharsch', '#sayhisname', '#blm']",13
19,2020-06-16 16:19:34,StephLBirch,"Glad to share this work with the world. Black Thursday was a watershed moment in the history of @uflorida and part of the broader Black Campus movement. Black students, faculty, and staff matter. They did then. They do now. And they will certainly continue to matter. #BLM  https://twitter.com/uflibexhibits/status/1272880119313346561 …",['#blm'],11
20,2020-06-16 16:19:11,jusme99,"Meet Jaden Faunteroy, the 17 year old former MCPS student who organized the “Tigers Caravan Protest for Black Lives” in Potomac, Maryland. Over 60 cars followed from Bethesda ES to Holy Child HS! #BlackLivesMatterDC #blm @TheMoCoShow @HolyChildMD pic.twitter.com/dLQDg6bTrE","['#blacklivesmatterdc', '#blm']",123
21,2020-06-16 16:17:44,elevenmuses,"Yeah, not too happy about #BLM being on this chart (or its placement).",['#blm'],9
22,2020-06-16 16:16:56,SRMandeles,"Hey @UCBerkeley, your lecturer (@HatemBazian) & his org (@AMPalestine) are apparently hosting Amir Abdel Malik Ali in a #BLM webinar. Even the @SPLCenter calls him a ""domestic jihadist"" & he's repeatedly professed his support for Hamas & Hezbollah. Is this of any concern to you?  https://twitter.com/SRMandeles/status/1273018402433642497 … pic.twitter.com/Cv4GIA7gE4",['#blm'],38
23,2020-06-16 16:15:14,LiquidChillin,"Live now w/ the #BLM Charity stream w/ Vish! first event is an iron man, already hit the goal :O

Reminder that for $25+ donations you can choose either Vish rapping one of my tracks or me acting out one of Vish's commercials lmao

 http://twitch.tv/chillindude 
 http://twitch.tv/ViciousVish  pic.twitter.com/OhZuVzSnin",['#blm'],52
24,2020-06-16 16:12:52,GA10Indivisible,"Athens Georgia makes New York Times headline for tear gassing protesters 
#BlackLivesMatter #gapol #gagov #gasen #athensga #UGA #BLM  https://www.nytimes.com/interactive/2020/06/16/us/george-floyd-protests-police-tear-gas.html … pic.twitter.com/wsecn4iHbE","['#blacklivesmatter', '#gapol', '#gagov', '#gasen', '#athensga', '#uga', '#blm']",20
25,2020-06-16 16:03:30,yvonnecoghill1,With thanks to the @theRCN for going me the opportunity to be interviewed by @maitlis on @BBCNewsnight  and  to @ProfKevinFenton for the helpful recommendations in his report  https://drive.google.com/file/d/1cRrxJ2bXwjhsynCBGsW9gnH4ewdbZxtN/view?pli=1 … #BLM,['#blm'],224
26,2020-06-16 16:03:04,MMReichwald,An honor to be a part of Leadership Forum 2020! Never have I been so inspired by a Company and so proud at the same time!  #FreetoDream #BLM #OneAmFam #bethechange #Humanizetheconversation https://twitter.com/jessiejean19/status/1272978505580662784 …,"['#freetodream', '#blm', '#oneamfam', '#bethechange', '#humanizetheconversation']",49
27,2020-06-16 16:02:56,balitangamerica,"Fil-Am nurse attacked for handing out water and food to BLM protesters in NJ

#BLM
#balitangamerica
@abscbnnews pic.twitter.com/f9sn0IVSt4","['#blm', '#balitangamerica']",101
28,2020-06-16 16:00:25,terryshoh,they’ve been killing us since 1619. DO YOU SEE THE FUCKING PROBLEM??? THIS IS ONLY 6 YEARS. 400 YEARS OF THIS #DefundThePolice #BlackLivesMatter #BLM #ACAB pic.twitter.com/5Z0ZbfpXFo,"['#defundthepolice', '#blacklivesmatter', '#blm', '#acab']",15
29,2020-06-16 15:58:05,g_998877,I have been watching German & Spanish football & they quite rightly are commemorating Coronavirus deaths before each match which is an appropriate thing to do. It is NOT appropriate for the #EPL to celebrate a political slogan like #BLM.,"['#epl', '#blm']",19
30,2020-06-16 15:57:05,GadflyMorse,"IF #Obama-#Soros-#HillaryClinton are NOT held accountable for starting a #RaceWAR via #BLM & their paramilitary arm #AntiFA, a terrorist org, then they will turn the #USA into Somalia v.2.0--and, we'll go the way of #Zimbabwe. THIS must STOP and it must STOP NOW:
@realDonaldTrump","['#obama', '#soros', '#hillaryclinton', '#racewar', '#blm', '#antifa', '#usa', '#zimbabwe']",37
31,2020-06-16 15:54:53,emahlee,"I want to scream with heartbreak and rage.

Nine times higher. NINE! For those 35-44, Black people's COVID mortality rate is 9 times higher than whites.

""Black folks have lost 45,777 years.""

""Latinx populations have lost 48,204 years."" 

Devastating THREAD 👇👇
#BLM #COVID https://twitter.com/RheaBoydMD/status/1273006362679578625 …","['#blm', '#covid']",16
32,2020-06-16 15:54:15,CCupo,SAY THEIR NAMES #BLM  pic.twitter.com/wJjStWF3DZ,['#blm'],20
33,2020-06-16 15:53:20,SanFranWriter,What a ridiculous thing to say. So most writers are of European descent? Read the room. #BlackWritersMatter #BIPOC #amwriting #BLM,"['#blackwritersmatter', '#bipoc', '#amwriting', '#blm']",26
34,2020-06-16 15:51:42,KarinaRMiller,Today I'm sad because people aren't wearing masks; I live in a country with a President that doesn't care its citizens; #BreonnaTaylorWasMurdered and those cops haven't been arrested; we have no plan to address Covid; some people still don't believe that #BLM,"['#breonnataylorwasmurdered', '#blm']",61
35,2020-06-16 15:50:22,thetoyman1,"If #BLM really cares, they protest and demand and end to @PPFA ABORTIONS of 900+ black babies per day! Kind of makes sense right?",['#blm'],37
36,2020-06-16 15:48:49,VSUTrojan_DSA,Happy Pride Month! #JUNE #VSU #DIVERSITY #INCLUSION #BLM #VSU21 #VSU22 #VSU23 #VSU24 @makolaabdullah @ReginaBTyler pic.twitter.com/Qn3PYxSLVR,"['#june', '#vsu', '#diversity', '#inclusion', '#blm', '#vsu21', '#vsu22', '#vsu23', '#vsu24']",23
37,2020-06-16 15:48:41,Live2teachLives,@cmclymer @KamalaHarris @FredTJoseph @chrissyteigen @franklinleonard @johnpavlovitz @soledadobrien @pattonoswalt @Amy_Siskind Anyone have an attorney who might be able to help this #BLM supporting photographer pro bono in the event her racist “client” sues her for the deposit?,['#blm'],906
38,2020-06-16 15:48:38,vrophd,Wondering when all the companies who issued #BLM statements last week are going to make announcements about pay equity and reparations?,['#blm'],35
39,2020-06-16 15:43:25,Lisa_Haven,#BLM IS A POLITICAL PARTY FOR A GLOBALIST SYSTEM TO DESTROY AMERICA—The movement is being used to deliberately collapse the country!,['#blm'],49
40,2020-06-16 15:40:47,oumgbako,"I wrote this at the height of the pandemic. Remembering this great trauma, trying to prevent it from ever happening again. #healthequity #blm @kevinmd @derek_mazique @tomasrdiaz @HenryEChang @ColumbiaMed @HIVCenterARC @D_Winetsky_MD @smcdonaldMD https://www.kevinmd.com/blog/2020/06/we-cant-breathe-black-and-brown-trauma-in-covid-19.html …","['#healthequity', '#blm']",21
41,2020-06-16 15:40:07,ChefShabba,I been forced to be a warrior my whole life #blm ✊🏾 who stands with me?  pic.twitter.com/vWSbm1Jkpz,['#blm'],46
42,2020-06-16 15:39:50,DLMiles3,"🗣 “END RACISM.” Racism is one of the only things I STRONGLY dislike in this world and we need to END it ASAP! Spread Love Not Hate 🖤🙏🏼
#BLM
#EndRacism
#ItsHarderToHateThanToSpreadLove pic.twitter.com/iQUdpTVuTf","['#blm', '#endracism', '#itshardertohatethantospreadlove']",34
43,2020-06-16 15:39:25,ciera_iam,"Just a warning, if anyone agrees with this client, please NEVER hmu for photos. 🙂 #BLM  https://twitter.com/PINKdot_COM/status/1272880090003771393 …",['#blm'],23
44,2020-06-16 15:37:51,RedHouseSeries,"Though it might not seem like it on the surface, #BLM is fighting for #MMIW #MMIWG2ST. We must allow our Black Native kin to exist as both fully Black and fully Indigenous.

Allyship is vital to making change happen. pic.twitter.com/JIdKri6S8N","['#blm', '#mmiw', '#mmiwg2st']",57
45,2020-06-16 15:36:21,steph93065,"Another #BLM “Blood, Lies and Money” (by @scottadamsshow) hostage video https://twitter.com/CoachGundy/status/1273002885283020809 …",['#blm'],124
46,2020-06-16 15:35:52,torontodotcom,"THE LATEST: Mothers fight to ensure diverse #ParkdaleTO school is free from #AntiBlackRacism;
@tdsb acknowledges their initial response was lacking -  http://bit.ly/2YHzlfJ 
@QVBSS @Sflecce @ONeducation
#westTO #Toronto
#BLM #BlackLivesMatter pic.twitter.com/1JIzRio4QQ","['#parkdaleto', '#antiblackracism', '#westto', '#toronto', '#blm', '#blacklivesmatter']",19
47,2020-06-16 15:35:14,RedWaveWarrior,"Man shot in New Mexico at protest over statue of Spanish conquistador-Indian slayer😫
This protest is not a black-and-white issue😕
It’s a protest between 
Native🇺🇸& Hispanics🇺🇸
It’s not about👮🏻‍♂️or #BLM
It’s about painful history😕
Tearing it down won’t✏️it  https://www.foxnews.com/us/man-shot-new-mexico-protest-spanish-conquerors-statue …",['#blm'],31
48,2020-06-16 15:35:08,TheOpEdProject,"""We need the harm to stop in our communities. We need the damage to be repaired. We need to be able to have the opportunity to have a life of dignity, and the possibility to thrive."" - @opalayo, co-founder of #BLM + a @TheOpEdProject #PublicVoices Fellow https://www.newyorker.com/news/q-and-a/a-black-lives-matter-co-founder-explains-why-this-time-is-different?utm_source=nl&utm_brand=tny&utm_mailing=TNY_Daily_060420&utm_campaign=aud-dev&utm_medium=email&bxid=5be9f92f2ddf9c72dc8837f1&cndid=29810564&hasha=e31acbe3ede1da9fabccf7607b51c724&hashb=2d32be149cc9d6eea349995dbdbc9a1728bb8e3d&hashc=0708207a711e514ca33e9cd060db9e089cee904397cb547b065ceb4c0407c77f&esrc=bounceX&utm_term=TNY_Daily …","['#blm', '#publicvoices']",74
49,2020-06-16 15:35:05,Ivys_Journey,@FOX2News has failed to mention that Tymere isn’t only just Deaf but ALSO cognitive developmental. He may not aware about #BLM and polices around. He fear of cops.,['#blm'],111
50,2020-06-16 15:34:53,Madelyn14Smith,"DONT forget, black lives STILL matter even if it isn’t trending. Also, the Supreme Court decides this month on the state of DACA. So, continue to fight for #blm #BlackLivesMattters but let’s start also fighting for the Dreamers. #defendDACA #dreamers this is their home.","['#blm', '#blacklivesmattters', '#defenddaca', '#dreamers']",14
51,2020-06-16 15:34:26,scottienoonan,"🎉 I am officially 26 and LIVE!  http://twitch.tv/owlsquire  🎉

First time streaming on my birthday. :-) Planning to game hop and just vibe with y’all. ✨

P.S. There are still so many petitions that haven't met their goal yet! Plz read and sign! #BLM
 https://pendingpetition.carrd.co/  pic.twitter.com/IZ9iHytw7i",['#blm'],40
52,2020-06-16 15:33:16,sandrajg19,every Citizen hurt that day or in any #BLM protest should bring a class action lawsuit against Rump & Ba,['#blm'],28
53,2020-06-16 15:31:58,debstar1888,See if you response to #BLM is #alllivesmatter then unfollow me now and try educating yourself on what #BLM actually is🤦‍♀️,"['#blm', '#alllivesmatter', '#blm']",82
54,2020-06-16 15:28:34,Shadz66Shadz6t6,"News for #BBC #Newsnight's Emily Maitlis & Malcolm Gladwell: Sandra Bland did NOT ""kill herself in jail""! Her mug shot was taken on the floor of the jail, after she had died! There are MANY questions about her death! #BlackLivesMattter #BLM Say Her Name!   https://apnews.com/1a92859cc6d54b0bb23dc1b6a6e30e36?utm_campaign=SocialFlow&utm_medium=APCentralRegion …","['#bbc', '#newsnight', '#blacklivesmattter', '#blm']",25
55,2020-06-16 15:25:49,MaryxWetzel,The racist looks I received carrying this around today gave me life🤩🤩🤩 thank you @that1postmama for my favorite water bottle🥰 #BLM  pic.twitter.com/TM0rjKHFJh,['#blm'],51
56,2020-06-16 15:24:58,Indigenia,"Stay tuned, fam - a Justice Ride is being planned on Fort Berthold, honoring Juneteenth as we speak. #solidarity #HorseNation #BLM #IndianCountry 🐴","['#solidarity', '#horsenation', '#blm', '#indiancountry']",40
57,2020-06-16 15:23:33,SRMandeles,"Nope, I am not imagining it. @AMPalestine is actually planning a #BLM webinar on Thursday w/ Amir Abdel Malik Ali. 

Yep, you read that right. @HatemBazian's org is openly working with this guy 👇 pic.twitter.com/F7ZkPYgQcF",['#blm'],59
58,2020-06-16 15:20:11,HeatherHardyBox,Got an interesting text from a member of @StarBoxing concerned that there has been no vocal support to the current #BLM movement in support of their black athletes. This person was afraid to speak up and lose their job.... so here i am. Any comment @StarBoxing ?,['#blm'],22
59,2020-06-16 15:17:02,frankrichny,"Why would Trump & Barr make Bolton an (undeserved) martyr and (undeserved) best-selling author on the eve of book's release? Are they that stupid, that ignorant of 1st Amendment precedent, or that desperate to change the subject from #BLM and #Covid_19?","['#blm', '#covid_19']",457
60,2020-06-16 15:16:17,TrueChadwick,. @MNFreedomFund Most of the $30+ million you received was in the name of protecting protestors for #BLM. You only used $200k. Now use the rest to free the African slaves in Libya who are being sold for as low as $200.  Prove they matter more than this.RT💔 https://www.thepetitionsite.com/takeaction/163/969/928/ …,['#blm'],57
61,2020-06-16 15:13:57,margaretspence,"When your Chief Diversity Officer files a 47 page discrimination lawsuit you know shits about to pop off. Of the 16,000 brokers at Morgan Stanley only 100 are black. Let’s me say that louder - 16000 people and 100 black people. No need to say #BLM  https://www.huffpost.com/entry/morgan-stanley-sued-for-race-discrimination-as-workplace-reckoning-continues_n_5ee9030ac5b6fe2600261510 …",['#blm'],19
62,2020-06-16 15:11:57,KhanKhanfa,A student has given me the courage to say what I am about to - I will not fear being perceived as 'having an agenda' in my pursuit of equity. 4 yrs ago @Kaepernick7 and #BLM informed content in my classroom - any resistance I faced was well worth it...  pic.twitter.com/3V9K1figab,['#blm'],69
63,2020-06-16 15:10:50,HotMessgop,"Trump's base is not just breaking from him...they are running! A friend who is a #MAGA to the core, told me today he hopes #Biden2020 wins cause he wants the country to be normal again...tired of the chaos. Said his business was better under Obama. I'm SHOCKED! #BLM","['#maga', '#biden2020', '#blm']",20
64,2020-06-16 15:10:37,UclaUrology,"#UCLAUrology convened Grand Rounds to examine the issue of racism and its destructive impact in medicine and society. As a result of these presentations, we formed a committee to direct meaningful change to forward our commitment to equality. #BLM

Watch:  https://youtu.be/o_p-JCvRXAM ","['#uclaurology', '#blm']",15
65,2020-06-16 15:08:43,JoyaMia00,"Hmmm. Where did the money go? 

Hey #BLM .......WAKE THE FUCK UP!! 

This has NOTHING to do with Black lives!!
The Democrats use you every F’king election year! 
They pocket the money and ALWAYS screw you in the end! 

When will you learn to #VoteRED2020RemoveEveryDemocrat ? https://twitter.com/realDailyWire/status/1272933985694347264 …","['#blm', '#votered2020removeeverydemocrat']",202
66,2020-06-16 15:08:24,siafurlerfanpg,"...she feels like is important right now. She lives in the same world everyone is living in. She was one of the first celebrities to publicly show support for the #BLM movement, she is constantly raising awareness for the things that aren‘t getting as much attention as needed.",['#blm'],16
67,2020-06-16 15:07:48,DiegoATLAW,Right wing groups are a far greater risk to even cops than #BLM protests but racism is so baked into policing that they'd rather die than do something systemic about white supremacist violence  https://twitter.com/kylegriffin1/status/1272967247842041856 …,['#blm'],16
68,2020-06-16 15:07:19,DonutRsuscitate,"Why do Democrats only care about black lives in an election year?

Where was all this outrage when Obama was president, and that number was FOUR TIMES higher?

That’s 400%.

But now when we have an election and there’s literally no plus side to Joe Biden, suddenly #BLM.",['#blm'],21
69,2020-06-16 15:07:11,jolee_french,"And for my next trick! I’ll take Confederate war art but make it better and also not racist!

#BLM #BlackLivesMattters 
Inspirations below... pic.twitter.com/hCmIFAxYdV","['#blm', '#blacklivesmattters']",31
70,2020-06-16 15:07:10,TheKitmanUK,"#Arsenal #BlackLivesMatter and #NHS third shirt that will be worn against Manchester City as the Premier League returns tomorrow! 👏🏻⚽️👕
 https://www.thekitman.co.uk/arsenal-black-lives-matter-nhs-third-shirt-2019-20/ … #AFC #BLM #ThankYouNHS #ArsenalFC pic.twitter.com/rzATZPnsZX","['#arsenal', '#blacklivesmatter', '#nhs', '#afc', '#blm', '#thankyounhs', '#arsenalfc']",14
71,2020-06-16 15:06:07,ShamimMalekmian,"- @hotpress's newest issues will hit the streets on Thursday. In it, you can read my interview with teenage climate strikers behind a #BLM mural in Cork city. We discussed the connection between climate injustice and racial inequality, repeated vandalisation of the mural and more  pic.twitter.com/mqzhXWPZIL",['#blm'],44
72,2020-06-16 15:03:05,Tasty_Steve,more voices of representation in the gaming space ; @AmandaTNStevens @dapurplesharpie @cuddle_core @JunaeBenne  are a few names of woman and LGBTQ representation on the side #BLM movement in the #FGC raising awareness.,"['#blm', '#fgc']",86
73,2020-06-16 15:02:22,GhostOvGod,"Lmao imagine trying to justify not beating a racist ass, it don’t hurt the movement it lets them know what happens when you say those words of violence. That word out a white mouth IS violence. Period my nigga, be blessed #blm  pic.twitter.com/izpBLLb6uY",['#blm'],329
74,2020-06-16 14:59:09,MrsSchoneberg,The homies made ESPN!! So impressed by the boys in navy. Proud to be a RoughRider. #thefutureisbright #BLM  pic.twitter.com/Oylf2JXEe3,"['#thefutureisbright', '#blm']",51
75,2020-06-16 14:57:37,greg_vaughan,I can’t say thank you enough for all the outpouring BDay WISHES! I am beyond blessed & appreciative of your incredible love & support! You are ALL in my thoughts & prayers during these difficult times!! #love #family #timeforchange #justice #Equality #BLM #LGBTQRights,"['#love', '#family', '#timeforchange', '#justice', '#equality', '#blm', '#lgbtqrights']",742
76,2020-06-16 14:57:26,LeahAshe,"Even though things feel they have simmered down... it shouldn’t stop there. We need to keep pushing for this in our every day lives. Continue to be allies, continue to educate ourselves and others, continue to fight for a better future. It doesn’t stop there. I love you all #BLM",['#blm'],1379
77,2020-06-16 14:56:23,DuriyaFarooqui,"Seeing a lot of corporates, VCs and tech companies affirm support for black people and minorities. #BLM

HIRE them, PROMOTE them. That’s what you can do.",['#blm'],34
78,2020-06-16 14:55:04,SavageSalv,"Nah he wanted to be part of the viral tweet LMAO 🤡
This is an educational video and he recorded it trynna twist it as a cartoon idk? Regardless. FUCK THE POLICE #BLM ‼️",['#blm'],130
79,2020-06-16 14:53:43,jaclynwong,"For those who missed out, Cameron was one of the speakers at #Markham #BLM protest & shared this speech online. Pls have a listen, consider a next step & follow through w/ it.

#BlackLivesMatter @BLM_TO

My Teenage Life Being Black In Canada  https://youtu.be/zvoguiY-Qmo  via @YouTube","['#markham', '#blm', '#blacklivesmatter']",16
80,2020-06-16 14:53:34,newneo,"Change yourself... Change yourself to change the world. We can do this, be an ally #BLMUK #BLM","['#blmuk', '#blm']",12
81,2020-06-16 14:49:22,PurgeUK_,"2020 so far 

- Australia fires 
- WW3 rumours 
- Kobe & Gigi Bryant's death 
- pandemic
- quarantine lockdown 
- UFO sightings
- Protests over the world #BLM
- Anonymous returned 
- a new Ebola wave
- Second Wave of corona in China
- WORLD WAR 3 AGAIN

REMEMBER ITS ONLY JUNE...",['#blm'],20
82,2020-06-16 14:47:33,LadyRedWave,"Hmmmm 

Do Black Lives TRULY matter to #BLM - 

CHECK OUT some REAL Statistics 

& 

YOU DECIDE! 

 pic.twitter.com/sMv5MtWJeC",['#blm'],73
83,2020-06-16 14:45:43,hillharper,"“Never doubt that a small group of thoughtful, committed, citizens can change the world. Indeed, it is the only thing that ever has.”
Activist, Margaret Mead

Photo: flattopphotography on IG
#blacklivesmatter #blm  pic.twitter.com/NI55dSXwqf","['#blacklivesmatter', '#blm']",126
84,2020-06-16 14:45:20,MissMollyMoore,what’s more important than equal human rights ? literally nothing.   #blacklivesmatter #blm #EqualityForAll #TransLivesMatter #blacktranslivesmatter #LGBTQ,"['#blacklivesmatter', '#blm', '#equalityforall', '#translivesmatter', '#blacktranslivesmatter', '#lgbtq']",13
85,2020-06-16 14:42:41,ironweedspod,"This week’s episode is all about our inevitable liberatory future! #BLM, #CHAZ, and now #CampMaroon are all living, breathing manifestations of the future we’re building together! Appropriately this is also the week @_britneygil finishes her reading of Conquest of Bread!","['#blm', '#chaz', '#campmaroon']",11
86,2020-06-16 14:39:00,tottietran,"so many ppl have unfollowed me ever since the #blm movement started and i just wanna say thank you to those who did, the trash has taken itself out and i’m so grateful",['#blm'],13
87,2020-06-16 14:38:24,jtestanicareers,"Work still needs to be done. On myself, my team, colleagues, with friends and my profession.... #BLM  pic.twitter.com/UDy04QwAAq",['#blm'],23
88,2020-06-16 14:34:49,iamrogerb_,"It was NEVER about helping the #BlackLivesMatter #BLACK_LIVES_MATTER movement for nicki Minaj & the pedo. It was always about her desperate attempt to ""get a #1"" on Billboard 🤢. Pathetic and repulsive. #BLM #Trollz #TrollzVideo pic.twitter.com/VhVG5xIdtS","['#blacklivesmatter', '#black_lives_matter', '#blm', '#trollz', '#trollzvideo']",22
89,2020-06-16 14:32:12,MoKnowz_,"Here’s the kicker. People are treating #BLM like it’s a political party. It’s literally a saying. LITERALLY! “Black lives matter, stop unjustly killing and mistreating us” That’s it. That’s the tweet.",['#blm'],82
90,2020-06-16 14:31:49,britlariosss,im thinking about actually opening up an esty shop to sell some earrings!!  im currently working on new designs to help support the #BLM movement. the profits i make from it will be donated to the movement! i just need opinions :-)!,['#blm'],51
91,2020-06-16 14:30:54,MTaylorCanfield,"#Salem #Oregon police officer accused of showing favoritism towards armed men during #BlackLivesMatters protest. 
 https://www.buzzfeednews.com/article/davidmack/salem-oregon-cop-warn-white-armed-men-playing-favorites … #dwatchnews_nam @JeffSantosShow @Thom_Hartmann #BLM","['#salem', '#oregon', '#blacklivesmatters', '#dwatchnews_nam', '#blm']",32
92,2020-06-16 14:30:38,UKStreetCrime1,"Antifa/#BLM Terrorist Cells Break Restrictions By Disturbing #Oxford #UK |  https://t.me/UKSTREETCRIME 

This should in theory result in their arrest. pic.twitter.com/JCJL2ZaT2z","['#blm', '#oxford', '#uk']",21
93,2020-06-16 14:27:43,WillyWonkaXRP,"If you jump a man and hit him with skateboards and then get shot. You earned it. Should be a lesson to ALL #AntifaTerrorists and violent #BLM groups. 

America was better before you arrived...

Prove me wrong. 

 https://twitter.com/SALIDmag/status/1272962710989307909/video/1 …","['#antifaterrorists', '#blm']",398
94,2020-06-16 14:27:18,missrph_,Shoutout to my block #BLM  pic.twitter.com/NVChcnKoLr,['#blm'],22
95,2020-06-16 14:26:09,flyer1618,"They yelled ""we're going to fxxxing kill you!""

Clean Kill!
100% self-defense.
One less #AntifaTerrorist
#Antifa #blm #Communist #Soros #Democrats #NWO #Maga #TheGreatAwakening #Qanon #CHOP pic.twitter.com/LHPp1dbk5C","['#antifaterrorist', '#antifa', '#blm', '#communist', '#soros', '#democrats', '#nwo', '#maga', '#thegreatawakening', '#qanon', '#chop']",27
96,2020-06-16 14:25:02,MehcadBrooks,"There must be room for truth in this world or we will fall into the abyss of alternative facts. And then eventually, no lives will matter. #blm #enoughisenough","['#blm', '#enoughisenough']",104
97,2020-06-16 14:24:45,joshruben,Hey Ohio governor @MikeDeWine! What legal action will be taken against officers like Sgt. Mark Planck who stood by and did nothing while a racist mob attacked a #BLM protestor?  https://twitter.com/whiskeyrodent/status/1272356898722000896 …,['#blm'],42
98,2020-06-16 14:24:18,_kwamejeff,"You can try to knock me down a thousand times, but I promise you I’ll return a thousand times stronger each time

THE POWER OF A BLACK MAN
✊🏾✊🏿
#BLM #melanin #BlackExcellence pic.twitter.com/SUM2kZbkHz","['#blm', '#melanin', '#blackexcellence']",25
99,2020-06-16 14:21:51,HilliardGuess,"Preeeeeeeach sis! 
Don’t Miss our accountability statement DEAR HOLLYWOOD that we put out to the industry last Friday y’all. From the leaders of the WGAW Committee of Black Writers - Powerful shit! Shout Out to @michelleamor @writesamswrite
 https://www.latimes.com/entertainment-arts/business/story/2020-06-12/black-writers-wga-film-tv-open-letter-to-hollywood …
#wgaw #BLM – at The Lot Studios","['#wgaw', '#blm']",27
